FLEET,UNIT,LOG NO,CAP COST,BOOK VALUE,RENTAL,TERM,LPIS,SCONTR,INS PREMIUM,FEE,DESC,MM/YY,START,STOP,AMT,METHOD,RATE,BL,AC
M1768,53S,101000753,144719.03,72359.54,3738.75,50,25,,32867.4137,2897,Interest FN SG,20190501,25,25,200.52,51,25,Y,Y
M1768,53S,101000753,144719.03,69465.16,3738.75,50,26,,32867.4137,2897,Interest FN SG,20190601,26,26,193.78,51,26,Y,Y
M1768,53S,101000753,144719.03,66570.78,3738.75,50,27,,32867.4137,2897,Interest FN SG,20190701,27,27,186.96,51,27,Y,Y
M1768,53S,101000753,144719.03,63676.4,3738.75,50,28,,32867.4137,2897,Interest FN SG,20190801,28,28,180.07,51,28,Y,Y
M1768,53S,101000753,144719.03,60782.02,3738.75,50,29,,32867.4137,2897,Interest FN SG,20190901,29,29,173.11,51,29,Y,Y
M1768,53S,101000753,144719.03,57887.64,3738.75,50,30,,32867.4137,2897,Interest FN SG,20191001,30,30,166.08,51,30,Y,Y
M1768,53S,101000753,144719.03,54993.26,3738.75,50,31,,32867.4137,2897,Interest FN SG,20191101,31,31,158.97,51,31,Y,Y
M1768,53S,101000753,144719.03,52098.88,3738.75,50,32,,32867.4137,2897,Interest FN SG,20191201,32,32,151.79,51,32,Y,Y
M1768,53S,101000753,144719.03,49204.5,3738.75,50,33,,32867.4137,2897,Interest FN SG,20200101,33,33,144.53,51,33,Y,Y
M1768,53S,101000753,144719.03,46310.12,3738.75,50,34,,32867.4137,2897,Interest FN SG,20200201,34,34,137.2,51,34,Y,Y
M1768,53S,101000753,144719.03,43415.74,3738.75,50,35,,32867.4137,2897,Interest FN SG,20200301,35,35,129.79,51,35,Y,Y
M1768,53S,101000753,144719.03,40521.36,3738.75,50,36,,32867.4137,2897,Interest FN SG,20200401,36,36,122.3,51,36,Y,Y
M1768,53S,101000753,144719.03,37626.98,3738.75,50,37,,32867.4137,2897,Interest FN SG,20200501,37,37,114.73,51,37,Y,Y
M1768,53S,101000753,144719.03,34732.6,3738.75,50,38,,32867.4137,2897,Interest FN SG,20200601,38,38,107.08,51,38,Y,Y
M1768,53S,101000753,144719.03,31838.22,3738.75,50,39,,32867.4137,2897,Interest FN SG,20200701,39,39,99.35,51,39,Y,Y
M1768,53S,101000753,144719.03,28943.84,3738.75,50,40,,32867.4137,2897,Interest FN SG,20200801,40,40,91.54,51,40,Y,Y
M1768,53S,101000753,144719.03,26049.46,3738.75,50,41,,32867.4137,2897,Interest FN SG,20200901,41,41,83.65,51,41,Y,Y
M1768,53S,101000753,144719.03,23155.08,3738.75,50,42,,32867.4137,2897,Interest FN SG,20201001,42,42,75.68,51,42,Y,Y
M1768,53S,101000753,144719.03,20260.7,3738.75,50,43,,32867.4137,2897,Interest FN SG,20201101,43,43,67.62,51,43,Y,Y
M1768,53S,101000753,144719.03,17366.32,3738.75,50,44,,32867.4137,2897,Interest FN SG,20201201,44,44,59.47,51,44,Y,Y
M1768,53S,101000753,144719.03,14471.94,3738.75,50,45,,32867.4137,2897,Interest FN SG,20210101,45,45,51.24,51,45,Y,Y
M1768,53S,101000753,144719.03,11577.56,3738.75,50,46,,32867.4137,2897,Interest FN SG,20210201,46,46,42.92,51,46,Y,Y
M1768,53S,101000753,144719.03,8683.18,3738.75,50,47,,32867.4137,2897,Interest FN SG,20210301,47,47,34.52,51,47,Y,Y
M1768,53S,101000753,144719.03,5788.8,3738.75,50,48,,32867.4137,2897,Interest FN SG,20210401,48,48,26.02,51,48,Y,Y
M1768,53S,101000753,144719.03,2894.42,3738.75,50,49,,32867.4137,2897,Interest FN SG,20210501,49,49,17.44,51,49,Y,Y
M1768,53S,101000753,144719.03,0.04,3738.75,50,50,,32867.4137,2897,Interest FN SG,20210601,50,50,8.77,51,50,Y,Y
M1768,53S,101000753,144719.03,-2894.34,3738.75,50,51,,32867.4137,2897,Interest FN SG,20210701,51,999,0,51,51,Y,Y
M1768,53S,101000753,144719.03,-5788.72,3738.75,50,51,,32867.4137,2872,Ext Admin,20210801,51,999,3661.15,51,51,Y,Y
M1768,54S,101000754,144719.03,141824.66,3738.75,50,1,,32867.4137,2589,Markup,20170501,1,1,0.29,51,1,N,Y
M1768,54S,101000754,144719.03,138930.28,3738.75,50,2,,32867.4137,2589,Markup,20170601,2,2,0.29,51,2,N,Y
M1768,54S,101000754,144719.03,136035.9,3738.75,50,3,,32867.4137,2589,Markup,20170701,3,3,0.29,51,3,N,Y
M1768,54S,101000754,144719.03,133141.52,3738.75,50,4,,32867.4137,2589,Markup,20170801,4,4,0.29,51,4,N,Y
M1768,54S,101000754,144719.03,130247.14,3738.75,50,5,,32867.4137,2589,Markup,20170901,5,5,0.29,51,5,N,Y
M1768,54S,101000754,144719.03,127352.76,3738.75,50,6,,32867.4137,2589,Markup,20171001,6,6,0.29,51,6,N,Y
M1768,54S,101000754,144719.03,124458.38,3738.75,50,7,,32867.4137,2589,Markup,20171101,7,7,0.29,51,7,N,Y
M1768,54S,101000754,144719.03,121564,3738.75,50,8,,32867.4137,2589,Markup,20171201,8,8,0.29,51,8,N,Y
M1768,54S,101000754,144719.03,118669.62,3738.75,50,9,,32867.4137,2589,Markup,20180101,9,9,0.29,51,9,N,Y
M1768,54S,101000754,144719.03,115775.24,3738.75,50,10,,32867.4137,2589,Markup,20180201,10,10,0.29,51,10,N,Y
M1768,54S,101000754,144719.03,112880.86,3738.75,50,11,,32867.4137,2589,Markup,20180301,11,11,0.29,51,11,N,Y
M1768,54S,101000754,144719.03,109986.48,3738.75,50,12,,32867.4137,2589,Markup,20180401,12,12,0.29,51,12,N,Y
M1768,54S,101000754,144719.03,107092.1,3738.75,50,13,,32867.4137,2589,Markup,20180501,13,13,0.29,51,13,N,Y
M1768,54S,101000754,144719.03,104197.72,3738.75,50,14,,32867.4137,2589,Markup,20180601,14,14,0.29,51,14,N,Y
M1768,54S,101000754,144719.03,101303.34,3738.75,50,15,,32867.4137,2589,Markup,20180701,15,15,0.29,51,15,N,Y
M1768,54S,101000754,144719.03,98408.96,3738.75,50,16,,32867.4137,2589,Markup,20180801,16,16,0.29,51,16,N,Y
M1768,54S,101000754,144719.03,95514.58,3738.75,50,17,,32867.4137,2589,Markup,20180901,17,17,0.29,51,17,N,Y
M1768,54S,101000754,144719.03,92620.2,3738.75,50,18,,32867.4137,2589,Markup,20181001,18,18,0.29,51,18,N,Y
M1768,54S,101000754,144719.03,89725.82,3738.75,50,19,,32867.4137,2589,Markup,20181101,19,19,0.29,51,19,N,Y
M1768,54S,101000754,144719.03,86831.44,3738.75,50,20,,32867.4137,2589,Markup,20181201,20,20,0.29,51,20,N,Y
M1768,54S,101000754,144719.03,83937.06,3738.75,50,21,,32867.4137,2589,Markup,20190101,21,21,0.29,51,21,N,Y
M1768,54S,101000754,144719.03,81042.68,3738.75,50,22,,32867.4137,2589,Markup,20190201,22,22,0.29,51,22,N,Y
M1768,54S,101000754,144719.03,78148.3,3738.75,50,23,,32867.4137,2589,Markup,20190301,23,23,0.29,51,23,N,Y
M1768,54S,101000754,144719.03,75253.92,3738.75,50,24,,32867.4137,2589,Markup,20190401,24,24,0.29,51,24,N,Y
M1768,54S,101000754,144719.03,72359.54,3738.75,50,25,,32867.4137,2589,Markup,20190501,25,25,0.29,51,25,N,Y
M1768,54S,101000754,144719.03,69465.16,3738.75,50,26,,32867.4137,2589,Markup,20190601,26,26,0.29,51,26,N,Y
M1768,54S,101000754,144719.03,66570.78,3738.75,50,27,,32867.4137,2589,Markup,20190701,27,27,0.29,51,27,N,Y
M1768,54S,101000754,144719.03,63676.4,3738.75,50,28,,32867.4137,2589,Markup,20190801,28,28,0.29,51,28,N,Y
M1768,54S,101000754,144719.03,60782.02,3738.75,50,29,,32867.4137,2589,Markup,20190901,29,29,0.29,51,29,N,Y
M1768,54S,101000754,144719.03,57887.64,3738.75,50,30,,32867.4137,2589,Markup,20191001,30,30,0.29,51,30,N,Y
M1768,54S,101000754,144719.03,54993.26,3738.75,50,31,,32867.4137,2589,Markup,20191101,31,31,0.29,51,31,N,Y
M1768,54S,101000754,144719.03,52098.88,3738.75,50,32,,32867.4137,2589,Markup,20191201,32,32,0.29,51,32,N,Y
M1768,54S,101000754,144719.03,49204.5,3738.75,50,33,,32867.4137,2589,Markup,20200101,33,33,0.29,51,33,N,Y
M1768,54S,101000754,144719.03,46310.12,3738.75,50,34,,32867.4137,2589,Markup,20200201,34,34,0.29,51,34,N,Y
M1768,54S,101000754,144719.03,43415.74,3738.75,50,35,,32867.4137,2589,Markup,20200301,35,35,0.29,51,35,N,Y
M1768,54S,101000754,144719.03,40521.36,3738.75,50,36,,32867.4137,2589,Markup,20200401,36,36,0.29,51,36,N,Y
M1768,54S,101000754,144719.03,37626.98,3738.75,50,37,,32867.4137,2589,Markup,20200501,37,37,0.29,51,37,N,Y
M1768,54S,101000754,144719.03,34732.6,3738.75,50,38,,32867.4137,2589,Markup,20200601,38,38,0.29,51,38,N,Y
M1768,54S,101000754,144719.03,31838.22,3738.75,50,39,,32867.4137,2589,Markup,20200701,39,39,0.29,51,39,N,Y
M1768,54S,101000754,144719.03,28943.84,3738.75,50,40,,32867.4137,2589,Markup,20200801,40,40,0.29,51,40,N,Y
M1768,54S,101000754,144719.03,26049.46,3738.75,50,41,,32867.4137,2589,Markup,20200901,41,41,0.29,51,41,N,Y
M1768,54S,101000754,144719.03,23155.08,3738.75,50,42,,32867.4137,2589,Markup,20201001,42,42,0.29,51,42,N,Y
M1768,54S,101000754,144719.03,20260.7,3738.75,50,43,,32867.4137,2589,Markup,20201101,43,43,0.29,51,43,N,Y
M1768,54S,101000754,144719.03,17366.32,3738.75,50,44,,32867.4137,2589,Markup,20201201,44,44,0.29,51,44,N,Y
M1768,54S,101000754,144719.03,14471.94,3738.75,50,45,,32867.4137,2589,Markup,20210101,45,45,0.29,51,45,N,Y
M1768,54S,101000754,144719.03,11577.56,3738.75,50,46,,32867.4137,2589,Markup,20210201,46,46,0.29,51,46,N,Y
M1768,54S,101000754,144719.03,8683.18,3738.75,50,47,,32867.4137,2589,Markup,20210301,47,47,0.29,51,47,N,Y
M1768,54S,101000754,144719.03,5788.8,3738.75,50,48,,32867.4137,2589,Markup,20210401,48,48,0.29,51,48,N,Y
M1768,54S,101000754,144719.03,2894.42,3738.75,50,49,,32867.4137,2589,Markup,20210501,49,49,0.29,51,49,N,Y
M1768,54S,101000754,144719.03,0.04,3738.75,50,50,,32867.4137,2589,Markup,20210601,50,50,0.29,51,50,N,Y
M1768,54S,101000754,144719.03,-2894.34,3738.75,50,51,,32867.4137,2589,Markup,20210701,51,999,0,51,51,N,Y
M1768,54S,101000754,144719.03,141824.66,3738.75,50,1,,32867.4137,2862,Amortitation,20170501,1,1,3699.75,51,1,Y,Y
M1768,54S,101000754,144719.03,138930.28,3738.75,50,2,,32867.4137,2862,Amortitation,20170601,2,2,2213.17,51,2,Y,Y
M1768,54S,101000754,144719.03,136035.9,3738.75,50,3,,32867.4137,2862,Amortitation,20170701,3,3,2236.5,51,3,Y,Y
M1768,54S,101000754,144719.03,133141.52,3738.75,50,4,,32867.4137,2862,Amortitation,20170801,4,4,2260.08,51,4,Y,Y
M1768,54S,101000754,144719.03,130247.14,3738.75,50,5,,32867.4137,2862,Amortitation,20170901,5,5,2283.9,51,5,Y,Y
M1768,54S,101000754,144719.03,127352.76,3738.75,50,6,,32867.4137,2862,Amortitation,20171001,6,6,2307.98,51,6,Y,Y
M1768,54S,101000754,144719.03,124458.38,3738.75,50,7,,32867.4137,2862,Amortitation,20171101,7,7,2332.31,51,7,Y,Y
M1768,54S,101000754,144719.03,121564,3738.75,50,8,,32867.4137,2862,Amortitation,20171201,8,8,2356.9,51,8,Y,Y
M1768,54S,101000754,144719.03,118669.62,3738.75,50,9,,32867.4137,2862,Amortitation,20180101,9,9,2381.74,51,9,Y,Y
M1768,54S,101000754,144719.03,115775.24,3738.75,50,10,,32867.4137,2862,Amortitation,20180201,10,10,2406.85,51,10,Y,Y
M1768,54S,101000754,144719.03,112880.86,3738.75,50,11,,32867.4137,2862,Amortitation,20180301,11,11,2432.22,51,11,Y,Y
M1768,54S,101000754,144719.03,109986.48,3738.75,50,12,,32867.4137,2862,Amortitation,20180401,12,12,2457.86,51,12,Y,Y
M1768,54S,101000754,144719.03,107092.1,3738.75,50,13,,32867.4137,2862,Amortitation,20180501,13,13,2483.77,51,13,Y,Y
M1768,54S,101000754,144719.03,104197.72,3738.75,50,14,,32867.4137,2862,Amortitation,20180601,14,14,2509.96,51,14,Y,Y
M1768,54S,101000754,144719.03,101303.34,3738.75,50,15,,32867.4137,2862,Amortitation,20180701,15,15,2536.41,51,15,Y,Y
M1768,54S,101000754,144719.03,98408.96,3738.75,50,16,,32867.4137,2862,Amortitation,20180801,16,16,2563.15,51,16,Y,Y
M1768,54S,101000754,144719.03,95514.58,3738.75,50,17,,32867.4137,2862,Amortitation,20180901,17,17,2590.17,51,17,Y,Y
M1768,54S,101000754,144719.03,92620.2,3738.75,50,18,,32867.4137,2862,Amortitation,20181001,18,18,2617.48,51,18,Y,Y
M1768,54S,101000754,144719.03,89725.82,3738.75,50,19,,32867.4137,2862,Amortitation,20181101,19,19,2645.07,51,19,Y,Y
M1768,54S,101000754,144719.03,86831.44,3738.75,50,20,,32867.4137,2862,Amortitation,20181201,20,20,2672.95,51,20,Y,Y
M1768,54S,101000754,144719.03,83937.06,3738.75,50,21,,32867.4137,2862,Amortitation,20190101,21,21,2701.13,51,21,Y,Y
M1768,54S,101000754,144719.03,81042.68,3738.75,50,22,,32867.4137,2862,Amortitation,20190201,22,22,2729.6,51,22,Y,Y
M1768,54S,101000754,144719.03,78148.3,3738.75,50,23,,32867.4137,2862,Amortitation,20190301,23,23,2758.38,51,23,Y,Y
M1768,54S,101000754,144719.03,75253.92,3738.75,50,24,,32867.4137,2862,Amortitation,20190401,24,24,2787.46,51,24,Y,Y
M1768,54S,101000754,144719.03,72359.54,3738.75,50,25,,32867.4137,2862,Amortitation,20190501,25,25,2816.84,51,25,Y,Y
M1768,54S,101000754,144719.03,69465.16,3738.75,50,26,,32867.4137,2862,Amortitation,20190601,26,26,2846.54,51,26,Y,Y
M1768,54S,101000754,144719.03,66570.78,3738.75,50,27,,32867.4137,2862,Amortitation,20190701,27,27,2876.54,51,27,Y,Y
M1768,54S,101000754,144719.03,63676.4,3738.75,50,28,,32867.4137,2862,Amortitation,20190801,28,28,2906.87,51,28,Y,Y
M1768,54S,101000754,144719.03,60782.02,3738.75,50,29,,32867.4137,2862,Amortitation,20190901,29,29,2937.51,51,29,Y,Y
M1768,54S,101000754,144719.03,57887.64,3738.75,50,30,,32867.4137,2862,Amortitation,20191001,30,30,2968.48,51,30,Y,Y
M1768,54S,101000754,144719.03,54993.26,3738.75,50,31,,32867.4137,2862,Amortitation,20191101,31,31,2999.77,51,31,Y,Y
M1768,54S,101000754,144719.03,52098.88,3738.75,50,32,,32867.4137,2862,Amortitation,20191201,32,32,3031.39,51,32,Y,Y
M1768,54S,101000754,144719.03,49204.5,3738.75,50,33,,32867.4137,2862,Amortitation,20200101,33,33,3063.35,51,33,Y,Y
M1768,54S,101000754,144719.03,46310.12,3738.75,50,34,,32867.4137,2862,Amortitation,20200201,34,34,3095.64,51,34,Y,Y
M1768,54S,101000754,144719.03,43415.74,3738.75,50,35,,32867.4137,2862,Amortitation,20200301,35,35,3128.27,51,35,Y,Y
M1768,54S,101000754,144719.03,40521.36,3738.75,50,36,,32867.4137,2862,Amortitation,20200401,36,36,3161.25,51,36,Y,Y
M1768,54S,101000754,144719.03,37626.98,3738.75,50,37,,32867.4137,2862,Amortitation,20200501,37,37,3194.58,51,37,Y,Y
M1768,54S,101000754,144719.03,34732.6,3738.75,50,38,,32867.4137,2862,Amortitation,20200601,38,38,3228.25,51,38,Y,Y
M1768,54S,101000754,144719.03,31838.22,3738.75,50,39,,32867.4137,2862,Amortitation,20200701,39,39,3262.28,51,39,Y,Y
M1768,54S,101000754,144719.03,28943.84,3738.75,50,40,,32867.4137,2862,Amortitation,20200801,40,40,3296.67,51,40,Y,Y
M1768,54S,101000754,144719.03,26049.46,3738.75,50,41,,32867.4137,2862,Amortitation,20200901,41,41,3331.42,51,41,Y,Y
M1768,54S,101000754,144719.03,23155.08,3738.75,50,42,,32867.4137,2862,Amortitation,20201001,42,42,3366.54,51,42,Y,Y
M1768,54S,101000754,144719.03,20260.7,3738.75,50,43,,32867.4137,2862,Amortitation,20201101,43,43,3402.03,51,43,Y,Y
M1768,54S,101000754,144719.03,17366.32,3738.75,50,44,,32867.4137,2862,Amortitation,20201201,44,44,3437.9,51,44,Y,Y
M1768,54S,101000754,144719.03,14471.94,3738.75,50,45,,32867.4137,2862,Amortitation,20210101,45,45,3474.14,51,45,Y,Y
M1768,54S,101000754,144719.03,11577.56,3738.75,50,46,,32867.4137,2862,Amortitation,20210201,46,46,3510.76,51,46,Y,Y
M1768,54S,101000754,144719.03,8683.18,3738.75,50,47,,32867.4137,2862,Amortitation,20210301,47,47,3547.77,51,47,Y,Y
M1768,54S,101000754,144719.03,5788.8,3738.75,50,48,,32867.4137,2862,Amortitation,20210401,48,48,3585.17,51,48,Y,Y
M1768,54S,101000754,144719.03,2894.42,3738.75,50,49,,32867.4137,2862,Amortitation,20210501,49,49,3622.96,51,49,Y,Y
M1768,54S,101000754,144719.03,0.04,3738.75,50,50,,32867.4137,2862,Amortitation,20210601,50,50,3661.15,51,50,Y,Y
M1768,54S,101000754,144719.03,-2894.34,3738.75,50,51,,32867.4137,2862,Amortitation,20210701,51,999,0,51,51,Y,Y
M1768,54S,101000754,144719.03,141824.66,3738.75,50,1,,32867.4137,2868,Interest,20170501,1,1,0,51,1,Y,Y
M1768,54S,101000754,144719.03,138930.28,3738.75,50,2,,32867.4137,2868,Interest,20170601,2,2,1486.58,51,2,Y,Y
M1768,54S,101000754,144719.03,136035.9,3738.75,50,3,,32867.4137,2868,Interest,20170701,3,3,1463.25,51,3,Y,Y
M1768,54S,101000754,144719.03,133141.52,3738.75,50,4,,32867.4137,2868,Interest,20170801,4,4,1439.67,51,4,Y,Y
M1768,54S,101000754,144719.03,130247.14,3738.75,50,5,,32867.4137,2868,Interest,20170901,5,5,1415.85,51,5,Y,Y
M1768,54S,101000754,144719.03,127352.76,3738.75,50,6,,32867.4137,2868,Interest,20171001,6,6,1391.77,51,6,Y,Y
M1768,54S,101000754,144719.03,124458.38,3738.75,50,7,,32867.4137,2868,Interest,20171101,7,7,1367.44,51,7,Y,Y
M1768,54S,101000754,144719.03,121564,3738.75,50,8,,32867.4137,2868,Interest,20171201,8,8,1342.85,51,8,Y,Y
M1768,54S,101000754,144719.03,118669.62,3738.75,50,9,,32867.4137,2868,Interest,20180101,9,9,1318.01,51,9,Y,Y
M1768,54S,101000754,144719.03,115775.24,3738.75,50,10,,32867.4137,2868,Interest,20180201,10,10,1292.9,51,10,Y,Y
M1768,54S,101000754,144719.03,112880.86,3738.75,50,11,,32867.4137,2868,Interest,20180301,11,11,1267.53,51,11,Y,Y
M1768,54S,101000754,144719.03,109986.48,3738.75,50,12,,32867.4137,2868,Interest,20180401,12,12,1241.89,51,12,Y,Y
M1768,54S,101000754,144719.03,107092.1,3738.75,50,13,,32867.4137,2868,Interest,20180501,13,13,1215.98,51,13,Y,Y
M1768,54S,101000754,144719.03,104197.72,3738.75,50,14,,32867.4137,2868,Interest,20180601,14,14,1189.8,51,14,Y,Y
M1768,54S,101000754,144719.03,101303.34,3738.75,50,15,,32867.4137,2868,Interest,20180701,15,15,1163.34,51,15,Y,Y
M1768,54S,101000754,144719.03,98408.96,3738.75,50,16,,32867.4137,2868,Interest,20180801,16,16,1136.6,51,16,Y,Y
M1768,54S,101000754,144719.03,95514.58,3738.75,50,17,,32867.4137,2868,Interest,20180901,17,17,1109.58,51,17,Y,Y
M1768,54S,101000754,144719.03,92620.2,3738.75,50,18,,32867.4137,2868,Interest,20181001,18,18,1082.27,51,18,Y,Y
M1768,54S,101000754,144719.03,89725.82,3738.75,50,19,,32867.4137,2868,Interest,20181101,19,19,1054.68,51,19,Y,Y
M1768,54S,101000754,144719.03,86831.44,3738.75,50,20,,32867.4137,2868,Interest,20181201,20,20,1026.8,51,20,Y,Y
M1768,54S,101000754,144719.03,83937.06,3738.75,50,21,,32867.4137,2868,Interest,20190101,21,21,998.62,51,21,Y,Y
M1768,54S,101000754,144719.03,81042.68,3738.75,50,22,,32867.4137,2868,Interest,20190201,22,22,970.15,51,22,Y,Y
M1768,54S,101000754,144719.03,78148.3,3738.75,50,23,,32867.4137,2868,Interest,20190301,23,23,941.37,51,23,Y,Y
M1768,54S,101000754,144719.03,75253.92,3738.75,50,24,,32867.4137,2868,Interest,20190401,24,24,912.29,51,24,Y,Y
M1768,54S,101000754,144719.03,72359.54,3738.75,50,25,,32867.4137,2868,Interest,20190501,25,25,882.91,51,25,Y,Y
M1768,54S,101000754,144719.03,69465.16,3738.75,50,26,,32867.4137,2868,Interest,20190601,26,26,853.21,51,26,Y,Y
M1768,54S,101000754,144719.03,66570.78,3738.75,50,27,,32867.4137,2868,Interest,20190701,27,27,823.21,51,27,Y,Y
M1768,54S,101000754,144719.03,63676.4,3738.75,50,28,,32867.4137,2868,Interest,20190801,28,28,792.88,51,28,Y,Y
M1768,54S,101000754,144719.03,60782.02,3738.75,50,29,,32867.4137,2868,Interest,20190901,29,29,762.24,51,29,Y,Y
M1768,54S,101000754,144719.03,57887.64,3738.75,50,30,,32867.4137,2868,Interest,20191001,30,30,731.27,51,30,Y,Y
M1768,54S,101000754,144719.03,54993.26,3738.75,50,31,,32867.4137,2868,Interest,20191101,31,31,699.98,51,31,Y,Y
M1768,54S,101000754,144719.03,52098.88,3738.75,50,32,,32867.4137,2868,Interest,20191201,32,32,668.36,51,32,Y,Y
M1768,54S,101000754,144719.03,49204.5,3738.75,50,33,,32867.4137,2868,Interest,20200101,33,33,636.4,51,33,Y,Y
M1768,54S,101000754,144719.03,46310.12,3738.75,50,34,,32867.4137,2868,Interest,20200201,34,34,604.11,51,34,Y,Y
M1768,54S,101000754,144719.03,43415.74,3738.75,50,35,,32867.4137,2868,Interest,20200301,35,35,571.48,51,35,Y,Y
M1768,54S,101000754,144719.03,40521.36,3738.75,50,36,,32867.4137,2868,Interest,20200401,36,36,538.5,51,36,Y,Y
M1768,54S,101000754,144719.03,37626.98,3738.75,50,37,,32867.4137,2868,Interest,20200501,37,37,505.18,51,37,Y,Y
M1768,54S,101000754,144719.03,34732.6,3738.75,50,38,,32867.4137,2868,Interest,20200601,38,38,471.5,51,38,Y,Y
M1768,54S,101000754,144719.03,31838.22,3738.75,50,39,,32867.4137,2868,Interest,20200701,39,39,437.47,51,39,Y,Y
M1768,54S,101000754,144719.03,28943.84,3738.75,50,40,,32867.4137,2868,Interest,20200801,40,40,403.08,51,40,Y,Y
M1768,54S,101000754,144719.03,26049.46,3738.75,50,41,,32867.4137,2868,Interest,20200901,41,41,368.33,51,41,Y,Y
M1768,54S,101000754,144719.03,23155.08,3738.75,50,42,,32867.4137,2868,Interest,20201001,42,42,333.21,51,42,Y,Y
M1768,54S,101000754,144719.03,20260.7,3738.75,50,43,,32867.4137,2868,Interest,20201101,43,43,297.72,51,43,Y,Y
M1768,54S,101000754,144719.03,17366.32,3738.75,50,44,,32867.4137,2868,Interest,20201201,44,44,261.85,51,44,Y,Y
M1768,54S,101000754,144719.03,14471.94,3738.75,50,45,,32867.4137,2868,Interest,20210101,45,45,225.61,51,45,Y,Y
M1768,54S,101000754,144719.03,11577.56,3738.75,50,46,,32867.4137,2868,Interest,20210201,46,46,188.99,51,46,Y,Y
M1768,54S,101000754,144719.03,8683.18,3738.75,50,47,,32867.4137,2868,Interest,20210301,47,47,151.98,51,47,Y,Y
M1768,54S,101000754,144719.03,5788.8,3738.75,50,48,,32867.4137,2868,Interest,20210401,48,48,114.58,51,48,Y,Y
M1768,54S,101000754,144719.03,2894.42,3738.75,50,49,,32867.4137,2868,Interest,20210501,49,49,76.79,51,49,Y,Y
M1768,54S,101000754,144719.03,0.04,3738.75,50,50,,32867.4137,2868,Interest,20210601,50,50,38.6,51,50,Y,Y
M1768,54S,101000754,144719.03,-2894.34,3738.75,50,51,,32867.4137,2868,Interest,20210701,51,999,0,51,51,Y,Y
M1768,54S,101000754,144719.03,141824.66,3738.75,50,1,,32867.4137,2896,Amrt FN SG,20170501,1,1,840.26,51,1,Y,Y
M1768,54S,101000754,144719.03,138930.28,3738.75,50,2,,32867.4137,2896,Amrt FN SG,20170601,2,2,502.64,51,2,Y,Y
M1768,54S,101000754,144719.03,136035.9,3738.75,50,3,,32867.4137,2896,Amrt FN SG,20170701,3,3,507.94,51,3,Y,Y
M1768,54S,101000754,144719.03,133141.52,3738.75,50,4,,32867.4137,2896,Amrt FN SG,20170801,4,4,513.29,51,4,Y,Y
M1768,54S,101000754,144719.03,130247.14,3738.75,50,5,,32867.4137,2896,Amrt FN SG,20170901,5,5,518.7,51,5,Y,Y
M1768,54S,101000754,144719.03,127352.76,3738.75,50,6,,32867.4137,2896,Amrt FN SG,20171001,6,6,524.17,51,6,Y,Y
M1768,54S,101000754,144719.03,124458.38,3738.75,50,7,,32867.4137,2896,Amrt FN SG,20171101,7,7,529.7,51,7,Y,Y
M1768,54S,101000754,144719.03,121564,3738.75,50,8,,32867.4137,2896,Amrt FN SG,20171201,8,8,535.28,51,8,Y,Y
M1768,54S,101000754,144719.03,118669.62,3738.75,50,9,,32867.4137,2896,Amrt FN SG,20180101,9,9,540.92,51,9,Y,Y
M1768,54S,101000754,144719.03,115775.24,3738.75,50,10,,32867.4137,2896,Amrt FN SG,20180201,10,10,546.62,51,10,Y,Y
M1768,54S,101000754,144719.03,112880.86,3738.75,50,11,,32867.4137,2896,Amrt FN SG,20180301,11,11,552.39,51,11,Y,Y
M1768,54S,101000754,144719.03,109986.48,3738.75,50,12,,32867.4137,2896,Amrt FN SG,20180401,12,12,558.21,51,12,Y,Y
M1768,54S,101000754,144719.03,107092.1,3738.75,50,13,,32867.4137,2896,Amrt FN SG,20180501,13,13,564.09,51,13,Y,Y
M1768,54S,101000754,144719.03,104197.72,3738.75,50,14,,32867.4137,2896,Amrt FN SG,20180601,14,14,570.04,51,14,Y,Y
M1768,54S,101000754,144719.03,101303.34,3738.75,50,15,,32867.4137,2896,Amrt FN SG,20180701,15,15,576.05,51,15,Y,Y
M1768,54S,101000754,144719.03,98408.96,3738.75,50,16,,32867.4137,2896,Amrt FN SG,20180801,16,16,582.12,51,16,Y,Y
M1768,54S,101000754,144719.03,95514.58,3738.75,50,17,,32867.4137,2896,Amrt FN SG,20180901,17,17,588.26,51,17,Y,Y
M1768,54S,101000754,144719.03,92620.2,3738.75,50,18,,32867.4137,2896,Amrt FN SG,20181001,18,18,594.46,51,18,Y,Y
M1768,54S,101000754,144719.03,89725.82,3738.75,50,19,,32867.4137,2896,Amrt FN SG,20181101,19,19,600.73,51,19,Y,Y
M1768,54S,101000754,144719.03,86831.44,3738.75,50,20,,32867.4137,2896,Amrt FN SG,20181201,20,20,607.06,51,20,Y,Y
M1768,54S,101000754,144719.03,83937.06,3738.75,50,21,,32867.4137,2896,Amrt FN SG,20190101,21,21,613.46,51,21,Y,Y
M1768,54S,101000754,144719.03,81042.68,3738.75,50,22,,32867.4137,2896,Amrt FN SG,20190201,22,22,619.93,51,22,Y,Y
M1768,54S,101000754,144719.03,78148.3,3738.75,50,23,,32867.4137,2896,Amrt FN SG,20190301,23,23,626.46,51,23,Y,Y
M1768,54S,101000754,144719.03,75253.92,3738.75,50,24,,32867.4137,2896,Amrt FN SG,20190401,24,24,633.07,51,24,Y,Y
